date,market_value,wn,rw
1998-28-08,1027.14,1488.5228881100684,1287.075653
1998-31-08,957.28,1428.1111973721054,1271.41078
1998-01-09,994.26,1333.765830971305,1257.55137
1998-02-09,990.47,950.0353301183534,1249.840053
1998-03-09,982.26,992.0670940341284,1224.75395
1998-04-09,973.89,932.0019843602079,1236.396774
1998-07-09,973.89,776.9087874726525,1235.250901
1998-08-09,1023.46,1482.975007570347,1253.929053
1998-09-09,1006.2,881.3487851051445,1282.926452
1998-10-09,980.19,1343.220030079746,1283.060884
1998-11-09,1009.06,1154.4507455971866,1302.681684
1998-14-09,1029.72,1544.7573805110858,1306.991551
1998-15-09,1037.68,1514.7975475116125,1322.524767
1998-16-09,1045.48,2026.9215155243746,1352.5323
1998-17-09,1018.87,1238.2095424552324,1360.26667
1998-18-09,1020.09,891.9299596268208,1337.990386
1998-21-09,1023.89,1165.9997433748574,1361.531848
1998-22-09,1029.63,997.3109575814433,1352.29688
1998-23-09,1066.09,1097.9196416363745,1358.701395
1998-24-09,1042.72,1074.5261585694689,1380.084482
1998-25-09,1044.75,1467.5136373137332,1344.588622
1998-28-09,1048.69,696.9834914910919,1329.47357
1998-29-09,1049.02,1088.2692212059696,1317.905777
1998-30-09,1017.01,1235.3973728765227,1302.656114
1998-01-10,986.39,919.4927909803819,1287.848189
1998-02-10,1002.6,816.4799368930693,1268.02258
1998-05-10,988.56,1501.9078062423998,1229.608887
1998-06-10,984.59,859.0178629656975,1219.742784
1998-07-10,970.68,1365.2791063115912,1194.868541
1998-08-10,959.44,1020.5589085156056,1188.110324
1998-09-10,984.39,999.7623672745301,1197.432258
1998-12-10,997.71,1082.8428311895889,1172.879515
1998-13-10,994.8,1152.80405246058,1164.140433
1998-14-10,1005.53,1141.866466039201,1153.358503
1998-15-10,1047.49,1603.9666139810474,1150.712276
1998-16-10,1056.42,1168.0282539086488,1127.618666
1998-19-10,1062.39,583.6869561604722,1111.729813
1998-20-10,1063.93,951.0210203579979,1099.595899
1998-21-10,1069.92,761.7640593097829,1121.695585
1998-22-10,1078.48,1515.8960897558968,1123.27581
1998-23-10,1070.67,1399.2071149668757,1121.442345
1998-26-10,1072.32,901.8774123144034,1124.940207
1998-27-10,1065.34,938.1572905023562,1087.558511
1998-28-10,1068.09,1228.0986344607977,1084.797246
1998-29-10,1085.93,1278.2142062039895,1057.603249
1998-30-10,1098.67,820.538774884822,1069.067789
1998-02-11,1111.6,1342.5468482326985,1043.948859
1998-03-11,1110.84,1078.3388460605709,1041.217559
1998-04-11,1118.67,1164.4816774717324,1031.48249
1998-05-11,1133.85,1391.6821944219555,1018.031625
1998-06-11,1141.01,655.616675956771,1058.792604
1998-09-11,1130.2,945.4486403509884,997.9204781
1998-10-11,1128.26,1739.1415112416535,996.6513865
1998-11-11,1120.97,833.2028595688098,998.6053007
1998-12-11,1117.69,995.2129008685633,994.1500613
1998-13-11,1125.72,987.6546771384856,984.2155913
1998-16-11,1135.87,1114.2020349349118,980.4096669
1998-17-11,1139.32,1204.9694982817387,974.975048
1998-18-11,1144.48,1093.7075584671952,984.1185896
1998-19-11,1152.61,1735.6332996321307,1005.567031
1998-20-11,1163.55,1054.6867631131183,988.5539185
1998-23-11,1188.21,1223.5799995073248,993.0874702
1998-24-11,1182.99,1135.8558066411406,995.0099348
1998-25-11,1186.87,703.05947527891,997.6062954
1998-26-11,1186.87,1299.4000475404464,1002.933064
1998-27-11,1192.33,975.6976907245836,1012.77004
1998-30-11,1163.63,975.2916852008196,991.3724536
1998-01-12,1175.28,716.0315397597601,958.6890969
1998-02-12,1171.25,913.0259349070592,934.6975452
1998-03-12,1150.14,766.2787280050524,924.0967574
1998-04-12,1176.74,1346.448528730071,921.7960607
1998-07-12,1187.7,1007.2129134911609,906.9747139
1998-08-12,1181.38,1147.2560667550126,912.1036481
1998-09-12,1183.49,995.7513366847375,907.671526
1998-10-12,1165.02,1011.4752917334467,915.3294931
1998-11-12,1166.46,852.6242456884496,904.6704317
1998-14-12,1141.2,1100.8271048697593,897.1313054
1998-15-12,1162.83,1117.6541306236368,912.9736575
1998-16-12,1161.94,1137.2903675937855,886.2070266
1998-17-12,1179.98,1150.1193405320776,892.6676779
1998-18-12,1188.03,946.7839604828036,899.9990865
1998-21-12,1202.84,1265.3898143411898,827.2847252
1998-22-12,1203.57,845.3559636771537,810.8634526
1998-23-12,1228.54,899.8231205009783,811.6673787
1998-24-12,1226.27,831.4475532808367,800.6320491
1998-25-12,1226.27,1302.0964085122741,793.7037004
1998-28-12,1225.49,1204.2228207229384,785.133006
1998-29-12,1241.81,904.991052892628,804.6773638
1998-30-12,1231.93,1011.6116585704098,778.5023721
1998-31-12,1229.23,1069.5308203281804,767.2128776
1999-01-01,1229.23,1394.9228073025524,771.2238815
1999-04-01,1228.1,1486.062906361192,756.4687393
1999-05-01,1244.78,923.2437978043109,776.9495434
1999-06-01,1272.34,1538.1415383132114,778.8469815
1999-07-01,1269.73,1914.0795470565276,764.893154
1999-08-01,1275.09,1227.6993075183689,777.200641
1999-11-01,1263.88,1280.8268042546567,823.4266764
1999-12-01,1239.51,1372.093358154427,811.2991643
1999-13-01,1234.4,1667.0110674296434,804.7161524
1999-14-01,1212.19,1300.5951083041446,804.2252083
1999-15-01,1243.26,838.6003196974481,810.9282902
1999-18-01,1243.26,1253.689101088729,788.0378601
1999-19-01,1252.0,1302.1901341207972,787.3668293
1999-20-01,1256.62,1320.7212300525143,790.5537032
1999-21-01,1235.16,544.3686500209349,809.0700296
1999-22-01,1225.19,746.169111252438,799.2100561
1999-25-01,1233.98,653.7383707630221,769.6570079
1999-26-01,1252.31,899.2935316504537,775.6059514
1999-27-01,1243.17,1593.3869202294995,787.5915592
1999-28-01,1265.37,1158.0300584135218,776.3424378
1999-29-01,1279.64,1435.3502608819215,795.8626512
1999-01-02,1273.0,902.9081429797363,803.7314602
1999-02-02,1261.99,1052.295411301068,802.5210172
1999-03-02,1272.07,724.6228511237706,798.4256007
1999-04-02,1248.49,1251.8224393801083,787.8528211
1999-05-02,1239.4,992.3946491453238,783.8803252
1999-08-02,1243.77,996.7752922300002,742.5756373
1999-09-02,1216.14,1018.2133410473293,778.5741495
1999-10-02,1223.55,1113.569588951412,772.5395223
1999-11-02,1254.04,881.9702485246213,784.4463008
1999-12-02,1230.13,1446.7777087893737,769.1903771
1999-15-02,1230.13,1030.8948619245139,770.4394607
1999-16-02,1241.87,715.461821966757,763.4688075
1999-17-02,1224.03,1253.289731575563,775.9025979
1999-18-02,1237.28,1022.5104622377025,784.1917314
1999-19-02,1239.22,1366.9783642034827,792.3490343
1999-22-02,1272.14,690.2600913980162,747.6854012
1999-23-02,1271.18,1291.1875345066992,744.6441343
1999-24-02,1253.41,1060.2666047157866,735.7245302
1999-25-02,1245.02,1067.5813439859637,748.1976037
1999-26-02,1238.33,1371.8123666896574,732.3697228
1999-01-03,1236.16,703.5800009685904,756.6890147
1999-02-03,1225.5,663.8738781532747,772.6678573
1999-03-03,1227.7,967.8055210546148,786.6801023
1999-04-03,1246.64,1081.3205816813525,803.0209628
1999-05-03,1275.47,1129.8291225534458,797.1386768
1999-08-03,1282.73,1347.741135610855,799.3025493
1999-09-03,1279.84,363.1060237413827,793.8954069
1999-10-03,1286.84,1157.3922564052975,779.6793919
1999-11-03,1297.68,979.3948881623538,793.9377651
1999-12-03,1294.59,1292.0484512223761,787.8360338
1999-15-03,1307.26,1086.9581607445045,817.1513055
1999-16-03,1306.38,1282.4881617329047,833.9103499
1999-17-03,1297.82,1177.3424683831452,854.2981945
1999-18-03,1316.55,1368.6280718459525,834.2019689
1999-19-03,1299.29,1031.560952314554,820.7338382
1999-22-03,1297.01,840.5867370071462,839.8761299
1999-23-03,1262.14,1315.533219307099,854.486951
1999-24-03,1268.59,838.731576774019,848.1577757
1999-25-03,1289.99,1387.3982301785886,849.4814703
1999-26-03,1282.8,1025.178378056843,862.776552
1999-29-03,1310.17,320.5354132640549,898.6218229
1999-30-03,1300.75,1067.9090728657295,910.6802835
1999-31-03,1286.37,678.8510612357624,929.3761832
1999-01-04,1293.72,1052.4574406682816,914.5095843
1999-02-04,1293.72,1464.8710968108462,906.12221
1999-05-04,1321.12,1435.951803754388,923.5712238
1999-06-04,1317.89,1974.38745854048,934.8810118
1999-07-04,1326.89,981.6814903429878,920.5865729
1999-08-04,1343.98,1456.5480058240712,922.2302185
1999-09-04,1348.35,913.7897165007568,904.1735936
1999-12-04,1358.64,1251.32959079035,904.8305108
1999-13-04,1349.82,996.6675663980496,933.6332907
1999-14-04,1328.44,1405.558029508505,950.4539188
1999-15-04,1322.86,539.6250954349105,933.9544969
1999-16-04,1319.0,1170.8370520909166,917.2881514
1999-19-04,1289.48,1207.3065648290733,919.5472438
1999-20-04,1306.17,613.3461450584272,902.7389855
1999-21-04,1336.12,1201.757455851775,909.4314251
1999-22-04,1358.82,1062.5082011093048,901.7343644
1999-23-04,1356.85,855.6460352535539,881.451758
1999-26-04,1360.04,651.0537524682802,913.3848897
1999-27-04,1362.8,1691.2504182843243,910.4474952
1999-28-04,1350.91,1070.2756814436918,928.8287198
1999-29-04,1342.83,1043.9722893143078,932.0249497
1999-30-04,1335.18,515.9358915671809,948.4043066
1999-03-05,1354.63,1242.030135376964,901.6674759
1999-04-05,1332.0,939.5511452253593,907.701524
1999-05-05,1347.31,1252.3675653539892,915.787923
1999-06-05,1332.05,738.2200440437135,917.0945234
1999-07-05,1345.0,1086.3172604753809,918.8317035
1999-10-05,1340.3,1310.0579252267303,938.6691332
1999-11-05,1355.61,1286.093966373805,929.4087325
1999-12-05,1364.0,1338.7874955542009,918.5768024
1999-13-05,1367.56,930.469587824635,913.6363947
1999-14-05,1337.8,1244.5244520499132,931.268752
1999-17-05,1339.49,1341.9240951626923,941.007465
1999-18-05,1333.32,1191.04335117861,923.7487126
1999-19-05,1344.23,839.8871343093181,939.8012267
1999-20-05,1338.83,1025.9892647656766,952.2470003
1999-21-05,1330.29,1159.0130741235275,951.2505345
1999-24-05,1306.65,1637.0602904114508,957.6021565
1999-25-05,1284.4,869.7486056561506,989.4662637
1999-26-05,1304.76,662.13194536636,989.0642965
1999-27-05,1281.41,1506.8344006386128,959.7423824
1999-28-05,1301.84,1015.0484144943538,960.408415
1999-31-05,1301.84,928.8905104338396,929.238474
1999-01-06,1294.26,1234.1010327980673,948.087715
1999-02-06,1294.81,729.6287514628576,933.1772276
1999-03-06,1299.54,588.979465393528,946.0671103
1999-04-06,1327.75,877.3931256769513,932.1048301
1999-07-06,1334.52,1246.2722655155858,947.4322747
1999-08-06,1317.33,1362.551208287267,954.3106013
1999-09-06,1318.64,1383.4529145145084,936.8389628
1999-10-06,1302.82,1043.4206213443917,943.9703018
1999-11-06,1293.64,891.1513653074709,950.5900295
1999-14-06,1294.0,1103.1276129269863,909.5471982
1999-15-06,1301.16,703.9314329738077,915.054589
1999-16-06,1330.41,1200.5419357824599,945.0454352
1999-17-06,1339.9,1008.713848867175,938.2271231
1999-18-06,1342.84,926.1045081895455,925.8010899
1999-21-06,1349.0,816.7468554946574,928.778718
1999-22-06,1335.88,1236.4167494162193,937.2434779
1999-23-06,1333.06,824.1479532027793,923.5221046
1999-24-06,1315.78,1646.934727372296,898.802402
1999-25-06,1315.31,903.5131633583046,900.0225568
1999-28-06,1331.35,1147.2689951417387,886.11623
1999-29-06,1351.45,1068.4179509635496,877.9247767
1999-30-06,1372.71,790.5486199627946,891.7855225
1999-01-07,1380.96,686.8752866204861,891.6340605
1999-02-07,1391.22,1560.2717306054046,903.0982361
1999-05-07,1391.22,1173.1925709725685,877.0264635
1999-06-07,1388.12,631.3210946794952,872.0247685
1999-07-07,1395.86,1219.0626197387446,889.3090928
1999-08-07,1394.42,1210.157971023325,891.6705032
1999-09-07,1403.28,691.3198860695886,871.6673735
1999-12-07,1399.1,1090.631684356081,851.4587435
1999-13-07,1393.56,861.4145110079264,846.8435172
1999-14-07,1398.17,1195.408945296062,855.4807551
1999-15-07,1409.62,1097.5635114390832,859.2475296
1999-16-07,1418.78,1293.8711325280183,870.9329599
1999-19-07,1407.65,1250.5141648805115,898.8657341
1999-20-07,1377.1,1185.6512524525085,889.4415972
1999-21-07,1379.29,681.0627618857668,890.0086879
1999-22-07,1360.97,870.9654535293205,881.1033739
1999-23-07,1356.94,1209.6689555529285,880.4075546
1999-26-07,1347.76,1470.7465675853446,850.2733246
1999-27-07,1362.84,805.1920733032175,843.3159765
1999-28-07,1365.4,1216.626159410916,853.9172943
1999-29-07,1341.03,1144.6394054253576,863.0916186
1999-30-07,1328.72,1568.5713138821675,858.3346147
1999-02-08,1328.05,1488.8738416382525,834.6161794
1999-03-08,1322.18,1481.4109680516372,831.3596641
1999-04-08,1305.33,1323.5922299168938,843.8633337
1999-05-08,1313.71,967.3855451641392,849.7459088
1999-06-08,1300.29,1166.6671571445527,845.8427107
1999-09-08,1297.8,1237.069440629326,864.1585244
1999-10-08,1281.43,1108.4830018807224,849.915576
1999-11-08,1301.93,1605.5786058294739,852.0100936
1999-12-08,1298.16,621.4346328466661,876.5516383
1999-13-08,1327.68,795.9011921159736,871.2293558
1999-16-08,1330.77,842.5693019874581,876.8532938
1999-17-08,1344.16,367.0297512335212,864.3912957
1999-18-08,1332.84,1178.3334478227016,851.1274306
1999-19-08,1323.59,1113.0142505779359,830.0543993
1999-20-08,1336.61,932.292049458882,829.8364603
1999-23-08,1360.22,1257.8690028177868,844.2541997
1999-24-08,1363.5,959.1281537507335,853.7027586
1999-25-08,1381.79,1031.9966379711316,849.9480685
1999-26-08,1362.01,768.298211951273,865.5812942
1999-27-08,1348.27,978.2640385070481,860.3582242
1999-30-08,1324.02,989.8699779103333,880.272958
1999-31-08,1320.41,697.5903997465095,876.8336401
1999-01-09,1331.07,585.1411982055333,873.0513284
1999-02-09,1319.11,1272.0305020883739,885.1243681
1999-03-09,1357.24,954.6138432696308,893.7627497
1999-06-09,1357.24,1072.8357528726092,906.6410499
1999-07-09,1350.45,1049.701829057061,873.6606609
1999-08-09,1344.15,1106.713140083083,856.9960782
1999-09-09,1347.66,1341.5282380441322,857.7482734
1999-10-09,1351.66,1203.7930827380947,848.1544135
1999-13-09,1344.13,1038.914129691736,860.2339532
1999-14-09,1336.29,1110.5797333214634,841.6443843
1999-15-09,1317.97,713.207739586248,831.1188495
1999-16-09,1318.48,595.8329630148673,819.3032368
1999-17-09,1335.42,1033.5351274020024,827.3001292
1999-20-09,1335.53,1243.623718401525,847.5055673
1999-21-09,1307.58,1631.3135265209623,849.8308357
1999-22-09,1310.51,1223.2825687745194,845.5461851
1999-23-09,1280.41,1040.7426802762568,837.1211005
1999-24-09,1277.36,966.2157785662672,838.8317122
1999-27-09,1283.31,696.9640267167073,860.1208041
1999-28-09,1282.2,905.1989522398443,861.8565631
1999-29-09,1268.37,1129.9204460103906,858.2630189
1999-30-09,1282.71,1390.0716995507346,890.4462406
1999-01-10,1282.81,1197.4434513511521,908.2144494
1999-04-10,1304.6,1107.4867300598435,954.8700604
1999-05-10,1301.35,1185.0472644617134,930.9111117
1999-06-10,1325.4,1391.7121619841157,903.3977574
1999-07-10,1317.64,671.6803120612985,924.0978766
1999-08-10,1336.02,1552.4551482826917,953.2747517
1999-11-10,1335.21,1226.7146620886638,1035.488371
1999-12-10,1313.04,1007.1290586641309,1042.256946
1999-13-10,1285.55,1025.7971327558987,1013.192165
1999-14-10,1283.42,707.7297048144351,1001.329551
1999-15-10,1247.41,1269.048172058383,1046.783518
1999-18-10,1254.13,1420.0844026855348,1068.77989
1999-19-10,1261.32,1081.6780020560416,1071.040178
1999-20-10,1289.43,1209.0021607050094,1083.335174
1999-21-10,1283.61,1005.1394816737745,1107.033263
1999-22-10,1301.65,930.8782729069121,1126.202359
1999-25-10,1293.63,585.6704701382903,1124.697684
1999-26-10,1281.91,1003.1903288938561,1088.300924
1999-27-10,1296.71,1429.4911367846935,1080.24557
1999-28-10,1342.44,1101.602534588111,1086.160549
1999-29-10,1362.93,1264.423131485971,1084.045149
1999-01-11,1354.12,1282.7820580795226,1057.953121
1999-02-11,1347.74,691.4973930508064,1026.896253
1999-03-11,1354.93,798.2372320323348,1029.579798
1999-04-11,1362.64,1471.9698699668595,1010.486407
1999-05-11,1370.23,1242.1235973540997,1023.891661
1999-08-11,1377.01,937.1077020410596,1042.151352
1999-09-11,1365.28,992.1050287791095,1019.412739
1999-10-11,1373.46,1213.2309557287635,1016.445901
1999-11-11,1381.46,1398.9387975120471,1000.335834
1999-12-11,1396.06,999.7539877370968,1002.469753
1999-15-11,1394.39,672.0443345845722,1031.905321
1999-16-11,1420.07,1450.5529437911753,1029.920486
1999-17-11,1410.71,1057.5759180860596,1062.198618
1999-18-11,1424.94,1019.6699894860412,1033.97255
1999-19-11,1422.0,1236.715147302676,1028.48666
1999-22-11,1420.94,1000.0593357396167,1014.777093
1999-23-11,1404.64,1023.6881706885537,1007.866491
1999-24-11,1417.08,1089.4807122929626,988.953432
1999-25-11,1417.08,1463.9885176658063,1012.155974
1999-26-11,1416.62,957.6246145954875,1017.727759
1999-29-11,1407.83,1208.7786230216068,994.0534317
1999-30-11,1388.91,1370.9255376141812,1000.513967
1999-01-12,1397.72,630.2558038537932,1004.890665
1999-02-12,1409.04,907.772463228361,1023.641809
1999-03-12,1433.3,1343.7497294472569,1039.005795
1999-06-12,1423.33,1272.724070941498,1030.052614
1999-07-12,1409.17,241.20118054130717,1030.898503
1999-08-12,1403.88,916.5230978031082,1026.193173
1999-09-12,1408.11,521.5580200348134,1057.169553
1999-10-12,1417.04,1380.5374773103156,1053.502438
1999-13-12,1415.22,832.6089324476461,1008.553343
1999-14-12,1403.17,775.9609617510584,1029.717423
1999-15-12,1413.32,1346.6202734382296,1012.568501
1999-16-12,1418.78,1109.0970013590218,1021.101181
1999-17-12,1421.03,696.9020968266768,1036.960852
1999-20-12,1418.09,603.5515659874344,1032.666495
1999-21-12,1433.43,953.3118630408021,1067.737639
1999-22-12,1436.13,1296.2891673144716,1052.79238
1999-23-12,1458.34,941.9010023399645,1031.055281
1999-24-12,1458.34,1301.1566781666043,1029.849887
1999-27-12,1457.1,1049.1897359259972,1033.559879
1999-28-12,1457.66,827.8454845246329,1060.975442
1999-29-12,1463.46,958.3005251515613,1076.951935
1999-30-12,1464.47,998.651290572598,1060.806604
1999-31-12,1469.25,1246.1281862674393,1054.84386
2000-03-01,1455.22,1093.1147574538506,994.1719827
2000-04-01,1399.42,1293.6921034435907,977.0058683
2000-05-01,1402.11,1282.379799990956,996.3435389
2000-06-01,1403.45,1476.6542687563287,1008.601184
2000-07-01,1441.47,1420.0039152119762,1001.704148
2000-10-01,1457.6,616.9993183401599,1063.833466
2000-11-01,1438.56,1385.2763223429192,1091.300244
2000-12-01,1432.25,1464.851452948909,1109.556381
2000-13-01,1449.68,784.8566299035493,1115.951091
2000-14-01,1465.15,738.8041674285028,1120.236395
2000-17-01,1465.15,1067.6146102246473,1118.588521
2000-18-01,1455.14,979.4538845073926,1113.075177
2000-19-01,1455.9,400.0892557925115,1143.482406
2000-20-01,1445.57,1178.7487659587105,1139.828091
2000-21-01,1441.36,875.5249643498231,1134.016599
2000-24-01,1401.53,983.2563992201791,1147.093421
2000-25-01,1410.03,805.2797213742318,1113.676618
2000-26-01,1404.09,1531.1009992221611,1118.447604
2000-27-01,1398.56,1612.062895741627,1104.8716
2000-28-01,1360.16,872.4212969234077,1112.806885
2000-31-01,1394.46,1249.0558785651515,1047.526044
2000-01-02,1409.28,1452.963771008089,1043.808631
2000-02-02,1409.12,1457.3275155447163,1039.173188
2000-03-02,1424.97,1531.4233077577937,1023.997253
2000-04-02,1424.37,811.5018273803146,1031.245201
2000-07-02,1424.24,1707.0549006951765,1017.591969
2000-08-02,1441.72,923.1715377574465,1020.329542
2000-09-02,1411.7,1075.6330778947151,1032.711583
2000-10-02,1416.83,986.1039272740886,1041.218505
2000-11-02,1387.12,888.433013282318,1028.024984
2000-14-02,1389.94,859.8370431347898,1035.714802
2000-15-02,1402.05,1167.5623382765202,1037.017328
2000-16-02,1387.67,715.8283065693214,1048.568252
2000-17-02,1388.26,1512.2875423068035,1053.533096
2000-18-02,1346.09,1041.0589223076506,1028.316981
2000-21-02,1346.09,1470.858128460074,1043.169838
2000-22-02,1352.17,1079.8750396908135,1047.982891
2000-23-02,1360.69,1526.817176717684,1053.457644
2000-24-02,1353.43,857.4936130947032,1059.845515
2000-25-02,1333.36,1498.8062555167917,1069.813144
2000-28-02,1348.05,1114.3344904786022,1076.620128
2000-29-02,1366.42,939.5453551298804,1082.014111
2000-01-03,1379.19,1490.7789302315964,1098.221302
2000-02-03,1381.76,1116.0615441120563,1100.144368
2000-03-03,1409.17,1300.1613087402006,1094.917243
2000-06-03,1391.28,1036.1536353744775,1113.428358
2000-07-03,1355.62,1342.0813107540068,1112.775318
2000-08-03,1366.7,1189.2767019588398,1110.181783
2000-09-03,1401.69,1246.9983729371384,1130.269397
2000-10-03,1395.07,831.9451834634995,1156.112185
2000-13-03,1383.62,793.2786308437619,1202.172062
2000-14-03,1359.15,475.00129284944455,1209.087357
2000-15-03,1392.15,1277.7898593820578,1225.63109
2000-16-03,1458.47,922.7127255955972,1229.775792
2000-17-03,1464.47,1547.6782416451554,1225.193593
2000-20-03,1456.63,856.6813542720404,1210.718632
2000-21-03,1493.87,791.1457542445901,1191.607512
2000-22-03,1500.64,1075.1388961677505,1186.62289
2000-23-03,1527.35,1575.9749511970372,1198.388498
2000-24-03,1527.46,928.0049657677066,1221.682586
2000-27-03,1523.86,1265.4997060426965,1219.124338
2000-28-03,1507.73,547.3415072687145,1203.560914
2000-29-03,1508.52,1312.7471458860496,1216.29005
2000-30-03,1487.92,1306.5428651020518,1223.59783
2000-31-03,1498.58,1938.194583928484,1230.845653
2000-03-04,1505.97,1154.0384999143544,1241.102553
2000-04-04,1494.73,1676.0838240045175,1259.181023
2000-05-04,1487.37,1139.443336424005,1260.484456
2000-06-04,1501.34,1195.6763274938069,1265.382464
2000-07-04,1516.35,443.62030456184266,1262.314277
2000-10-04,1504.46,1170.45335127884,1210.436793
2000-11-04,1500.59,697.6080928275372,1247.717617
2000-12-04,1467.17,832.0259973594427,1251.132039
2000-13-04,1440.51,757.138859355616,1277.271009
2000-14-04,1356.56,1136.9407946021586,1268.688905
2000-17-04,1401.44,1151.818722735961,1290.376716
2000-18-04,1441.61,986.9973788934847,1248.288188
2000-19-04,1427.47,1182.9581952307126,1251.77629
2000-20-04,1434.54,768.4028061411943,1253.175564
2000-21-04,1434.54,1315.9213232051195,1241.415852
2000-24-04,1429.86,995.2717073693062,1226.285215
2000-25-04,1477.44,945.5462457238528,1256.980354
2000-26-04,1460.99,955.5163162644808,1253.007014
2000-27-04,1464.92,1764.02916532755,1271.018758
2000-28-04,1452.43,1027.3720805979133,1304.045043
2000-01-05,1468.25,1215.5858988714251,1337.045996
2000-02-05,1446.29,1195.5046715659323,1329.450517
2000-03-05,1415.1,875.5878987651543,1354.088147
2000-04-05,1409.57,1387.4749843274349,1360.158026
2000-05-05,1432.63,1079.1195382283684,1371.607984
2000-08-05,1424.17,1029.7648921042617,1341.399266
2000-09-05,1412.14,1122.137789472813,1318.640235
2000-10-05,1383.05,796.1721610736959,1287.613494
2000-11-05,1407.81,743.556818594194,1246.683238
2000-12-05,1420.96,1387.9281491293373,1260.583291
2000-15-05,1452.36,1030.0917935876482,1296.783785
2000-16-05,1466.04,1388.4123373835225,1307.852069
2000-17-05,1447.8,664.5056451099487,1294.794096
2000-18-05,1437.21,1504.4730131045649,1312.302695
2000-19-05,1406.95,1070.8478874026744,1302.619403
2000-22-05,1400.72,1012.1136926637264,1301.15108
2000-23-05,1373.86,852.7671713002272,1307.679688
2000-24-05,1399.05,1544.0004232612673,1326.506332
2000-25-05,1381.52,1402.8757133594613,1324.50648
2000-26-05,1378.02,1143.086008228503,1316.337578
2000-29-05,1378.02,884.7670918321878,1306.552753
2000-30-05,1422.45,996.4058958625833,1299.231459
2000-31-05,1420.6,606.5249989373954,1286.856981
2000-01-06,1448.81,671.2532381175688,1255.992702
2000-02-06,1477.26,1236.5658338676294,1299.707755
2000-05-06,1467.63,1603.1900371466104,1288.825944
2000-06-06,1457.84,1565.0756870549653,1302.457243
2000-07-06,1471.36,732.4443411168863,1296.73743
2000-08-06,1461.67,1662.1538272621915,1295.156542
2000-09-06,1456.95,1090.7912385896943,1275.278759
2000-12-06,1446.0,1060.118037953773,1292.660313
2000-13-06,1469.44,1193.8985181301975,1294.262652
2000-14-06,1470.54,1564.3822154383622,1287.81071
2000-15-06,1478.73,1271.8993451173942,1264.668469
2000-16-06,1464.46,1112.108084892088,1278.346735
2000-19-06,1486.0,1248.650749190133,1285.557941
2000-20-06,1475.95,766.3311023223807,1269.28025
2000-21-06,1479.13,1003.9063007590263,1250.835498
2000-22-06,1452.18,1039.9507424609799,1271.425535
2000-23-06,1441.48,1346.3134987177075,1250.019913
2000-26-06,1455.31,1403.2188995501783,1247.972701
2000-27-06,1450.55,1302.8474597717566,1248.095773
2000-28-06,1454.82,1266.3274441235255,1262.442529
2000-29-06,1442.39,600.3799934157576,1266.483379
2000-30-06,1454.6,596.9093902545027,1247.745655
2000-03-07,1469.54,1068.9021675483136,1287.101787
2000-04-07,1469.54,871.2803645415454,1284.949625
2000-05-07,1446.23,905.4047444324956,1299.96372
2000-06-07,1456.67,981.5847149046716,1285.693573
2000-07-07,1478.9,946.2854083714101,1289.354034
2000-10-07,1475.62,1134.0225471129222,1258.458672
2000-11-07,1480.88,1099.337169018033,1287.588889
2000-12-07,1492.92,1377.82668266402,1284.595443
2000-13-07,1495.84,1367.3112791759654,1255.570445
2000-14-07,1509.98,1578.4191002219957,1261.705128
2000-17-07,1510.49,1044.1285093506456,1244.658435
2000-18-07,1493.74,921.1092139582536,1214.371597
2000-19-07,1481.96,920.6836891101808,1183.475134
2000-20-07,1495.57,1514.647963022213,1156.968326
2000-21-07,1480.19,1294.4488609905345,1173.442517
2000-24-07,1464.29,1432.2420635582932,1180.262926
2000-25-07,1474.47,1248.6153633157544,1144.22985
2000-26-07,1452.42,1385.2460407650829,1161.108489
2000-27-07,1449.62,1360.3815387814852,1174.726858
2000-28-07,1419.89,1431.507363434869,1154.903988
2000-31-07,1430.83,910.5803018766692,1163.102346
2000-01-08,1438.1,1037.5603475557532,1150.657036
2000-02-08,1438.7,769.2757355118979,1137.263867
2000-03-08,1452.56,969.3790988108158,1125.451681
2000-04-08,1462.93,653.4564576981031,1126.580468
2000-07-08,1479.32,688.2401331771587,1123.101141
2000-08-08,1482.8,1511.3560535151357,1137.402087
2000-09-08,1472.87,1274.4653538672114,1144.201713
2000-10-08,1460.25,1163.5830328083919,1130.644846
2000-11-08,1471.84,1011.6453694023203,1124.436017
2000-14-08,1491.56,1149.77543516623,1156.735364
2000-15-08,1484.43,1011.914599225364,1148.486847
2000-16-08,1479.85,920.1598679843057,1112.287581
2000-17-08,1496.07,1346.1443493933627,1107.071117
2000-18-08,1491.72,951.1106311811423,1101.316491
2000-21-08,1499.48,927.2499060455656,1098.342404
2000-22-08,1498.13,913.8877152788875,1132.11463
2000-23-08,1505.97,1020.6740831065847,1116.439216
2000-24-08,1508.31,1194.981309976893,1137.30728
2000-25-08,1506.45,877.6015832086039,1147.690023
2000-28-08,1514.09,857.7005760230518,1170.623278
2000-29-08,1509.84,1137.3830285320564,1210.183365
2000-30-08,1502.59,1364.0119815673631,1241.315103
2000-31-08,1517.68,1103.2821366273367,1217.811465
2000-01-09,1520.77,1788.7571204078201,1243.59856
2000-04-09,1520.77,1073.2345514183921,1273.876578
2000-05-09,1507.08,1445.6607515294363,1257.806864
2000-06-09,1492.25,1169.5651894521372,1242.497706
